State,District,Year,Acerage,Yield,PRCP_Jun,PRCP_Jul,PRCP_Aug,PRCP_Sep,PRCP_Oct,PRCP_Nov,TMAX_Jun,TMAX_Jul,TMAX_Aug,TMAX_Sep,TMAX_Oct,TMAX_Nov,TMIN_Jun,TMIN_Jul,TMIN_Aug,TMIN_Sep,TMIN_Oct,TMIN_Nov,WIND_Jun,WIND_Jul,WIND_Aug,WIND_Sep,WIND_Oct,WIND_Nov,RH_Jun,RH_Jul,RH_Aug,RH_Sep,RH_Oct,RH_Nov,SRAD_Jun,SRAD_Jul,SRAD_Aug,SRAD_Sep,SRAD_Oct,SRAD_Nov,LAImax_Aug,LAImax_Jul,LAImax_Jun,LAImax_Nov,LAImax_Oct,LAImax_Sep,GPPsum_Aug,GPPsum_Jul,GPPsum_Jun,GPPsum_Nov,GPPsum_Oct,GPPsum_Sep
Madhya Pradesh,Shajapur,2023,2.532000,1080.000000,130.047556,395.582740,60.702057,258.241449,3.271701,12.347278,36.972160,32.188204,30.989670,32.104463,34.118967,29.796982,25.588788,24.396152,23.392679,23.302394,19.381074,15.500820,2.976617,2.683155,2.837963,2.354479,1.645595,1.317880,49.334069,71.569476,69.538043,66.903035,46.045076,51.443439,446.095337,447.998184,459.425758,469.483903,593.331909,445.146905,3.700926,1.728316,0.339166,1.120511,0.635339,2.746083,209.111309,114.024732,22.321656,67.496909,47.828442,117.576837
Madhya Pradesh,Shajapur,2024,2.583000,1075.000000,161.330515,441.303093,296.133688,204.049901,16.597512,0.000000,38.121082,31.236745,30.170996,31.404257,33.665768,30.579777,26.351752,24.366547,23.540032,23.258391,21.404030,14.777588,3.219219,3.056324,2.602677,2.479220,1.566940,1.169431,49.637884,73.327829,76.410535,70.030034,52.780805,44.204027,576.694612,384.019829,396.795802,438.593764,544.447652,491.646950,4.448946,1.615974,0.333397,0.664620,0.822861,2.944138,171.724644,112.801662,18.805960,54.546322,67.779881,132.169254
Madhya Pradesh,Shajapur,2025,2.790000,995.000000,138.412202,425.143035,190.020456,211.467480,37.288369,1.706970,35.292094,29.989387,30.968770,31.449980,31.021912,28.618615,25.039623,23.445260,23.431238,22.807769,19.892204,12.974666,3.137367,3.293300,2.546432,1.144013,1.079223,0.550301,52.912286,72.512824,69.998839,64.106010,61.840939,49.739629,533.066059,390.939868,446.075130,468.475960,501.259940,491.344350,4.718248,1.198919,0.429081,1.063195,0.660875,2.119690,185.055830,126.727038,26.445110,82.734020,33.575341,139.764310
Madhya Pradesh,Sheopur,2021,0.160000,813.000000,55.501426,294.221507,574.731195,168.451298,76.018939,14.102716,38.950721,33.971652,32.327707,32.862837,32.979158,29.208240,26.806148,26.797577,25.103405,24.670575,20.596736,13.188500,1.701270,1.681898,1.622022,1.359136,0.915164,0.637782,46.739663,63.904547,71.176374,73.856258,54.698050,45.860054,662.886227,507.135401,483.758299,474.162935,573.060882,421.824653,1.446414,0.617089,0.443038,1.163080,1.540717,1.904641,163.022152,76.651266,25.456329,74.403586,74.785654,137.552532
Madhya Pradesh,Sheopur,2025,0.030000,610.000000,267.019656,722.170464,266.795131,144.524942,115.567307,5.035129,37.103863,31.749311,32.402906,32.725484,30.897391,27.980720,26.030497,24.594409,25.015281,24.274532,19.805933,12.697914,2.825097,2.910769,2.422717,1.109162,0.843058,0.389349,50.925729,72.500416,70.230204,63.102993,61.170601,49.437661,546.478914,417.789189,483.451810,516.078283,486.154987,464.557241,4.541983,1.042827,0.404219,0.932700,0.986709,2.072996,167.290506,116.854641,27.723629,78.214768,14.309916,157.950000
Madhya Pradesh,Shivpuri,2021,1.770000,815.000000,55.820851,290.590257,513.963958,210.981109,73.600870,9.175668,38.744978,33.694240,31.916826,32.424759,32.737253,29.195193,26.468753,26.551763,24.844242,24.436926,20.406321,13.000621,1.597740,1.626135,1.606701,1.278841,0.921120,0.701759,48.945418,64.756155,72.728182,74.186751,54.835601,45.961358,640.226709,489.345488,468.231474,472.333832,576.371701,430.281304,1.968201,0.657300,0.481109,0.715443,1.246047,2.851030,157.515449,69.461042,26.914468,60.595679,72.043083,143.580915
Madhya Pradesh,Shivpuri,2022,1.665000,995.000000,85.190871,298.027706,317.906861,268.678600,98.875675,0.000000,40.077449,33.865436,31.674649,32.434284,32.135031,29.848814,27.753667,25.074648,24.235550,24.042505,19.525266,13.407620,1.358025,1.886806,1.241820,1.001436,0.836007,0.601529,41.518078,68.978585,74.328337,70.852618,55.874142,45.604298,733.529198,758.511286,758.414420,733.777899,759.979398,736.198810,3.420720,1.468642,0.435573,0.748869,0.806979,2.924289,117.851111,117.851111,117.851111,117.851111,88.388333,117.851111
Madhya Pradesh,Shivpuri,2023,1.340000,915.000000,139.824199,227.860361,203.482602,155.817661,3.392622,5.222229,37.757459,33.703912,32.302288,33.182506,34.147792,29.382489,26.291458,25.621924,24.541005,24.142659,19.440686,15.130990,2.940653,2.744085,2.822948,2.377067,1.676206,1.333334,49.386946,70.172633,68.917273,65.897565,45.717499,50.929160,419.377637,495.450781,484.731773,490.546678,569.942081,423.397200,3.045712,1.497816,0.469250,0.684192,0.875838,2.707961,176.711151,89.413197,18.693748,50.377172,56.546534,143.253060
Madhya Pradesh,Shivpuri,2024,1.273000,910.000000,114.159637,274.853921,440.356926,348.972349,0.658027,0.000000,40.612369,34.006174,31.330100,32.088381,33.946330,30.261427,28.437900,26.173423,24.460112,24.116076,21.411027,14.799921,3.106832,2.972021,2.531653,2.524489,1.568876,1.135312,44.321433,69.793454,76.583191,70.936617,52.977548,45.833422,589.397584,487.407716,411.328610,447.866194,532.655929,459.947012,3.634765,2.048595,0.353655,0.531368,1.113491,3.413248,142.124539,87.908259,11.589969,44.420583,79.872359,162.493232
Madhya Pradesh,Shivpuri,2025,0.300000,710.000000,298.801862,721.410832,219.697134,121.561194,88.906954,3.034288,36.874093,31.118952,31.885859,32.683991,30.653731,27.990723,25.821506,24.225394,24.542556,24.051439,19.945921,12.631993,3.007331,3.021533,2.537053,1.058082,0.892981,0.433134,51.671745,73.876096,71.640252,63.810288,63.255421,50.965709,521.650656,396.110914,462.142345,493.465854,482.479805,470.997218,2.433238,0.824875,0.415570,0.774325,1.002277,2.327092,159.063549,102.158091,25.944063,69.936785,37.744514,164.147498
Madhya Pradesh,Ujjain,2021,5.040000,1115.000000,135.508735,292.283009,240.602672,261.780834,81.856911,5.518406,36.440385,31.137733,30.069324,31.174147,32.386278,29.572990,24.751541,24.691122,23.182489,23.489967,20.147055,14.479367,2.521327,2.477000,2.270004,1.789520,1.240306,1.277080,53.693297,67.555091,74.016494,74.255622,53.764568,42.842453,609.508853,474.145856,418.613891,447.158557,569.220366,451.783176,3.305284,1.008587,0.421985,0.740179,0.971796,3.246930,171.920197,96.766509,30.640914,59.836374,59.629553,116.112447
Madhya Pradesh,Ujjain,2022,4.451000,1195.000000,96.490409,399.504019,498.116670,181.267791,114.576101,0.000000,37.977422,29.956227,29.674313,31.419645,31.902351,30.152100,26.180429,23.415104,23.068282,23.045749,19.085084,13.846475,1.910845,2.302626,1.722186,1.249086,1.032229,0.817064,44.237691,76.035063,76.003245,69.737397,52.157692,42.881685,739.226442,763.940699,764.121620,734.838707,763.851544,739.379815,4.513243,1.715707,0.335726,0.850787,0.592684,3.845673,154.235236,154.235236,154.235236,154.235236,115.676427,154.235236
Madhya Pradesh,Ujjain,2023,4.977000,1075.000000,106.666914,441.807504,57.214917,399.723619,0.608631,24.389413,36.487548,31.916862,30.755395,31.897644,34.143983,29.755650,25.282687,24.230272,23.262989,23.157303,19.423006,15.537065,3.264192,2.975074,3.077593,2.565723,1.799233,1.570853,49.792829,71.590623,69.216529,66.902981,45.044034,50.150220,452.621699,446.704920,458.605781,471.031752,596.070717,446.761106,3.854309,1.911995,0.339144,1.343718,0.578029,2.531889,220.867213,119.076759,24.106826,78.402624,43.860494,114.737941
Madhya Pradesh,Ujjain,2024,4.977000,1180.000000,135.127534,333.580817,261.152314,220.313667,39.804507,0.000000,37.705221,31.027758,29.848681,31.088248,33.387594,30.357206,26.237122,24.303847,23.346818,23.030084,21.314603,14.884459,3.438108,3.363342,2.828111,2.717654,1.704707,1.346296,50.321240,73.025276,76.130378,70.247331,54.476707,44.247606,589.797522,374.858118,388.070346,432.711912,544.649962,493.384577,4.572110,1.276990,0.357052,0.628983,0.784203,2.820661,179.183818,118.085795,19.827447,52.497768,63.674702,125.543750
Madhya Pradesh,Ujjain,2025,4.990000,1020.000000,133.173605,258.346085,248.613313,242.785664,63.647753,2.707356,34.756961,29.879044,30.687059,31.199857,30.774463,28.554850,24.773237,23.300035,23.145301,22.350108,19.687034,13.021480,3.359708,3.635259,2.686862,1.271696,1.098242,0.565726,54.662355,71.744789,70.045188,63.633945,61.569343,49.452567,527.684498,391.364806,427.774415,455.195973,497.750137,493.917275,4.494564,1.376947,0.423684,0.962516,0.645158,2.092862,181.479979,122.346750,26.974172,83.252861,11.523642,137.473997
Madhya Pradesh,Vidisha,2021,2.690000,586.000000,192.135465,285.620770,401.929468,198.192525,54.894886,0.000000,37.318120,31.914837,30.548244,31.575430,32.492848,29.330470,24.535295,25.147802,23.463442,23.729580,20.090693,13.898052,2.008859,1.883124,2.049092,1.461733,1.089389,1.048310,55.290332,67.434321,75.190305,73.811482,53.604972,43.331470,591.894792,470.216732,422.383359,458.996484,580.036427,455.876352,2.430526,1.051549,0.496671,0.640797,0.973133,1.854559,163.388300,81.994232,32.518588,55.055937,58.591529,125.450348
Madhya Pradesh,Vidisha,2022,2.274000,907.000000,180.367736,450.214987,646.280760,228.044391,97.157977,0.000000,39.117491,31.613021,30.312370,31.380547,31.815363,29.335650,26.638556,23.764592,23.177344,23.131861,19.087525,13.224209,1.318792,1.883689,1.317743,1.015785,0.814550,0.630086,42.974054,73.779041,75.495031,71.485768,54.740057,44.258137,720.942021,739.883114,742.806582,718.860656,748.500978,719.644050,2.607281,1.304404,0.350793,0.579739,0.710926,2.362093,134.211817,134.211817,134.211817,134.211817,100.658863,134.211817
Madhya Pradesh,Vidisha,2023,3.010000,993.000000,224.061792,311.971812,200.762528,194.862753,0.123187,7.960726,37.549247,32.616435,31.042297,32.221863,33.911329,29.817377,25.843839,24.670262,23.516980,23.280803,19.112499,15.310535,2.965122,2.749846,2.917195,2.395753,1.694466,1.344073,48.204370,71.639184,69.510963,66.295055,45.132753,50.223138,437.822385,468.408119,456.587478,473.692625,586.410857,440.801487,3.576482,1.226319,0.332822,0.607291,0.758734,3.199424,192.443561,100.159607,19.313837,43.028053,48.897793,130.545817
Madhya Pradesh,Vidisha,2024,3.161000,1077.000000,142.001661,421.384233,427.390202,219.544987,3.962098,0.000000,38.894327,31.925041,30.383518,31.744077,33.834732,30.359984,26.833686,24.664554,23.686068,23.451274,21.414385,14.569164,3.162317,3.003053,2.570602,2.560263,1.581107,1.201204,47.774986,73.278847,77.002599,69.764384,52.450297,44.470799,569.293701,398.886403,391.111226,449.604313,542.918116,483.747264,3.774337,2.472984,0.315239,0.451588,0.861068,3.009871,158.110971,105.014111,15.905391,40.189947,67.046863,137.384539
Madhya Pradesh,Vidisha,2025,2.890000,855.000000,198.742062,684.044092,219.271050,171.267026,51.607149,0.172797,35.722487,29.839753,31.054154,31.612321,30.866334,28.310173,25.067343,23.453797,23.673433,23.246463,20.075256,12.963661,3.163251,3.114232,2.590227,1.059788,0.956429,0.486834,52.921839,75.858996,72.219930,65.650059,63.981933,51.239928,520.506636,367.068448,446.971455,463.679970,494.652270,491.478496,3.419549,0.872501,0.359555,0.641739,0.873248,2.318950,167.585835,121.907054,27.915463,63.360654,40.407425,166.782093
Maharashtra,Ahamadnagar,2021,1.500000,1025.000000,119.392554,150.263900,135.724927,270.336230,120.529655,37.820751,33.199795,29.473139,29.699162,29.681104,31.714078,30.548966,22.559994,22.536739,21.796763,21.766716,19.748007,18.572888,2.557953,2.654265,2.171195,2.098521,1.232702,1.521636,63.354131,70.545938,71.390243,73.009082,56.256482,54.558816,534.809937,466.482791,451.733732,435.102414,581.910953,450.331460,2.000400,1.181220,0.825030,1.089438,1.461346,1.890626,132.389089,99.789375,53.595275,93.042365,93.719912,120.184967
Maharashtra,Ahamadnagar,2022,1.300000,1120.000000,125.272317,193.724958,128.872465,285.686208,190.514597,0.000000,34.167228,28.612606,29.329594,29.381738,29.938724,30.277751,23.646072,22.075711,21.928271,21.681180,19.404423,15.048719,1.769529,2.555424,1.822411,1.299095,0.937778,0.889435,54.803370,75.393118,72.663648,72.344754,61.826740,45.886046,695.138862,724.081728,720.710546,692.496766,718.340003,698.912715,2.199393,1.085703,0.557439,0.905640,1.148107,2.374853,98.201054,98.201054,98.201054,98.819745,73.650791,98.201054
Maharashtra,Ahamadnagar,2024,1.506000,1025.000000,155.516537,197.343041,209.459721,146.856491,65.679663,0.034661,33.563279,29.403418,30.060043,30.292846,32.289571,30.765760,23.745525,22.983651,22.613586,21.942248,21.576378,16.138307,3.750809,3.989925,3.203375,3.268504,2.029459,1.739740,59.622798,73.822427,72.067701,68.188279,59.812489,46.795230,520.436427,326.833442,416.929441,448.083510,536.163461,530.447897,2.336659,1.056734,0.655219,1.088863,1.362658,1.960922,138.645590,83.872434,46.304188,91.828947,120.074585,147.018093
Maharashtra,Ahamadnagar,2025,1.735000,1015.000000,103.442901,103.068135,164.924228,321.489825,69.000917,5.092442,31.745602,29.467131,29.292171,28.964249,31.230389,29.811783,23.328171,22.712996,22.329845,21.572790,20.962045,15.171308,3.910913,4.199608,3.205487,1.622855,1.298446,0.795178,62.491466,70.967005,72.150176,70.113599,65.632383,53.046692,497.042975,378.741780,406.944114,412.397354,509.194853,531.057176,2.464689,1.008648,0.817711,0.979641,1.214275,1.971932,141.437809,105.826024,64.514429,127.736374,99.598360,137.341279
Maharashtra,Akola,2021,2.200000,1050.000000,143.373945,256.576193,137.904115,273.665828,86.068413,1.423353,36.264974,30.820996,30.858862,31.089709,32.632478,30.972871,23.930574,23.954965,23.071379,23.323589,20.687988,18.064797,1.527705,1.489428,1.390646,1.283292,0.931953,1.071266,58.770350,68.806970,72.181799,73.815275,56.554295,50.321873,524.728531,469.469043,452.266180,435.697676,574.028750,460.425297,2.826163,0.722928,0.385682,1.421968,2.025876,3.011031,163.710355,81.802167,27.183135,122.000356,116.348267,156.421639
Maharashtra,Akola,2022,2.126000,1190.000000,121.091707,341.363999,165.558932,191.093110,99.925690,0.000000,37.657075,29.606671,31.127992,31.484490,31.712062,31.190684,26.194604,23.359450,23.648195,23.321963,20.545574,14.777825,1.323535,1.905063,1.230340,0.976777,0.778151,0.659119,47.869934,77.176722,72.074664,70.492718,58.818785,43.285632,624.384438,642.445215,628.636328,624.645346,654.108111,620.226098,2.617012,0.936087,0.314063,1.216265,1.432621,3.307965,94.523075,94.523075,94.523075,94.523075,70.892306,94.523075
Maharashtra,Akola,2023,2.240000,1175.000000,35.637686,339.565299,62.410475,169.869937,2.755317,67.060959,38.268244,31.015786,30.883868,31.189256,33.902422,31.262136,26.168996,23.810758,23.058812,22.975493,19.758180,17.237156,3.230683,2.893748,3.069460,2.449595,1.752580,1.529747,45.109337,73.615434,68.807309,70.111381,49.338654,52.710489,495.633204,355.855995,450.677090,415.513911,617.484389,477.061513,2.296838,0.401933,0.293492,1.249199,1.741457,3.360755,189.037364,81.936108,17.581947,94.215187,103.679940,167.861735
Maharashtra,Akola,2024,2.285000,1209.000000,151.519594,316.587375,211.671663,175.554469,42.727252,0.000000,36.955653,30.688629,30.732361,31.536804,33.562896,31.206726,25.508856,23.877580,23.571583,23.196729,22.220406,16.152098,3.101924,2.908100,2.524685,2.427948,1.578523,1.248235,52.901493,74.986133,74.881559,69.474411,56.281055,46.217764,558.926151,331.409048,400.778497,445.150997,555.656722,524.676457,2.559937,0.599395,0.368381,1.444685,2.112790,2.752933,154.385369,78.135549,24.579886,98.042106,149.942488,180.138466
Maharashtra,Akola,2025,2.210000,1090.000000,130.956059,170.552978,244.575870,196.083024,43.394793,1.709112,34.837721,30.188012,30.864913,30.623409,31.682893,30.078701,24.749882,23.429326,23.341667,22.499333,21.157864,14.751841,3.116691,3.236616,2.610320,1.177113,1.171816,0.893261,54.746168,71.965940,70.607805,67.388075,64.621919,51.087494,515.300324,376.580118,425.599495,424.360341,507.844301,508.874588,2.590336,0.717672,0.444337,1.614580,2.018968,2.863534,151.748801,97.783246,29.629038,154.530938,84.898564,169.796500
Maharashtra,Amaravati,2021,2.300000,1000.000000,179.320120,246.554330,144.384636,293.892188,77.372563,4.678304,36.231887,30.706803,30.657117,30.894175,32.308015,30.475880,23.812872,23.937692,23.027361,23.141141,20.395736,17.322462,1.676490,1.625337,1.484825,1.354848,1.057534,1.115073,59.720300,69.977877,72.886599,74.545190,57.199776,50.049455,520.648784,463.820997,447.469272,436.597491,571.521448,461.510836,2.781318,0.824269,0.384440,1.500158,2.148877,2.906784,157.724300,76.473088,26.934218,127.441430,120.757586,163.670989
Maharashtra,Amaravati,2022,2.418000,1160.000000,111.233184,493.540122,269.078545,256.659352,97.929034,0.000000,37.746520,29.602510,30.673461,31.010950,31.273041,30.255635,25.950029,23.191759,23.453995,23.096907,19.961704,14.178130,1.341899,2.019478,1.290208,0.971501,0.754786,0.633423,47.258271,77.673111,74.296450,72.414867,59.515141,44.767190,640.448909,673.572899,657.060186,643.789858,666.484081,639.741737,2.097544,0.642634,0.272137,1.238887,1.518249,2.835201,95.977563,95.977563,95.977563,95.977563,71.983173,95.977563
Maharashtra,Amaravati,2023,2.280000,1010.000000,69.428728,403.862921,92.614618,240.939319,5.356606,49.009173,38.155373,31.140893,30.770839,31.077217,33.677738,30.893828,25.952798,23.828952,23.008883,22.932880,19.563768,16.829782,3.315951,3.002847,3.177991,2.542496,1.803331,1.556646,46.562559,73.555030,69.276140,70.867092,48.652770,51.858914,488.486444,367.604242,445.525527,411.022151,615.704651,473.499449,2.073961,0.598167,0.288031,1.476574,1.799155,3.384087,180.212580,77.686351,16.579731,106.290170,111.281293,167.826956
Maharashtra,Amaravati,2024,2.466000,950.000000,142.316044,353.713328,264.756378,164.548036,45.113132,0.000000,37.091508,30.498491,30.442036,31.311906,33.143573,30.715185,25.560572,23.829490,23.471604,23.229184,22.033684,15.778635,3.204638,3.066821,2.648969,2.575912,1.713111,1.317497,52.790711,75.140468,75.502262,70.410591,57.983578,47.149967,561.516759,333.829934,391.787887,437.871004,553.789662,518.754577,2.233456,0.605420,0.315307,1.532247,2.267402,2.715808,138.586131,73.789532,21.606322,102.341397,155.629882,180.454993
Maharashtra,Amaravati,2025,2.241000,820.000000,127.507358,262.895895,260.250849,215.578232,60.672700,2.823721,34.867327,29.863912,30.821517,30.578850,31.462798,29.737573,24.703451,23.280585,23.336121,22.556532,21.189157,14.622926,3.219090,3.272269,2.664922,1.127631,1.047187,0.803996,54.980928,73.185850,71.077212,68.407395,66.268587,51.795881,506.580557,368.808900,429.704698,428.335291,501.454053,508.462490,2.845873,0.812282,0.370987,1.947657,2.372424,2.706993,147.002326,95.398422,26.585573,160.337479,90.263722,164.255646
Maharashtra,Aurangabad,2021,0.300000,1025.000000,148.556301,165.236817,181.511800,412.904774,101.389786,14.545227,34.442901,29.993473,29.992874,30.023666,31.888900,30.464709,23.135564,23.145435,22.176094,22.145843,19.894933,18.079997,2.406640,2.475558,1.981631,1.999247,1.233249,1.482478,60.276550,69.047124,71.205245,73.293354,56.723698,52.644901,545.583200,468.880347,445.045626,431.241754,574.537476,454.818157,2.480416,0.617037,0.521664,1.646628,2.939168,3.107102,166.760402,105.537374,39.679986,130.595516,134.828838,148.385258
Maharashtra,Aurangabad,2022,0.326000,1104.000000,140.132513,241.119242,90.506631,248.430850,143.193478,0.000000,35.480133,28.892244,29.928155,29.877400,30.174989,30.235372,24.237943,22.364805,22.297486,21.930030,19.306385,14.450184,1.715332,2.386125,1.571110,1.185716,0.867287,0.797692,51.365101,76.219439,72.422809,72.137813,60.835150,44.788540,694.102176,714.560128,717.344949,685.710297,715.936913,697.112798,2.901686,1.188199,0.424032,1.497238,2.513809,4.328264,111.286657,111.286657,111.286657,111.510043,83.464993,111.286657
Maharashtra,Aurangabad,2023,0.260000,939.000000,44.516274,182.583927,50.511742,204.806422,0.290977,51.138507,36.414371,30.086645,30.645891,30.947767,33.832477,31.251691,24.562855,22.925999,22.341259,22.270686,19.759335,17.815879,3.702355,3.694305,3.561975,3.086538,2.152366,2.096840,48.897368,72.258114,66.117638,67.790257,48.375699,51.961373,510.679922,352.080695,454.918837,432.702656,606.046715,473.119820,3.451040,0.382138,0.400395,1.262626,2.153874,3.310151,200.178156,96.289383,29.149641,107.192037,117.846198,168.682425
Maharashtra,Aurangabad,2024,0.268000,1030.000000,138.782618,184.761110,198.700194,206.549131,105.697962,0.034686,34.886803,29.842438,29.992242,30.279093,32.390799,30.521438,24.325412,23.301191,22.831941,22.235208,21.585637,15.694008,3.566777,3.714741,3.092820,2.959844,1.969636,1.613142,56.055547,74.008824,73.242351,70.001542,59.821170,46.322952,542.378141,329.654621,399.547439,438.647615,540.855458,526.754915,3.862410,1.111836,0.704232,1.587267,2.374749,3.541033,176.387554,87.095732,35.013809,106.120230,162.900108,184.774857
Maharashtra,Aurangabad,2025,0.305000,1015.000000,103.710135,152.506766,179.886584,302.044214,80.825646,6.441226,32.863224,29.716265,29.646139,29.554834,31.344906,29.572114,23.641232,22.853527,22.420521,21.659079,20.809499,14.531729,3.727295,3.914914,3.071223,1.499890,1.231863,0.729157,58.526962,71.380852,71.436777,68.184894,64.039235,52.165388,505.924642,372.204370,406.004856,412.077633,506.988653,522.552168,4.207138,1.052439,0.600395,1.359182,2.461334,3.376650,149.795158,110.013630,41.384684,152.934469,87.415280,191.840531
Maharashtra,Bhandara,2021,0.000000,875.000000,228.217809,342.493347,179.985305,323.703591,21.098341,6.737908,36.397043,30.789056,31.096170,31.192464,32.245077,30.077671,24.171715,24.129027,23.856553,23.610642,21.163503,17.941748,1.569848,1.337225,1.271502,1.188843,0.911267,0.865254,62.021176,73.206503,73.600187,74.721810,59.645114,54.233420,508.465799,444.168896,455.875557,437.930192,573.730676,457.728694,2.313333,1.266667,1.080000,1.053333,1.573333,1.580000,132.686667,101.080000,26.086667,80.273333,110.480000,134.200000
Maharashtra,Bhandara,2022,0.010000,900.000000,142.464175,611.607956,512.311612,297.872220,89.573891,0.000000,38.107384,30.187630,31.076897,31.338816,31.403140,29.577139,25.815989,23.828709,24.020779,23.732270,20.656490,14.139439,1.183002,1.754535,1.104616,0.863333,0.663135,0.561384,47.449991,77.991163,75.211191,73.728872,62.427144,49.130655,616.468653,615.171333,628.662578,602.417771,611.785778,633.706351,1.500000,1.346667,0.653333,0.766667,1.146667,1.173333,92.986667,92.986667,92.986667,92.986667,69.740000,92.986667
Maharashtra,Bhandara,2023,0.010000,778.000000,190.205337,464.232685,219.752801,306.171600,7.981283,15.224356,38.123529,31.378772,30.978267,31.133007,33.170896,30.535675,25.933187,24.183402,23.458947,23.388890,19.787805,16.764206,3.072352,2.777099,2.912267,2.300217,1.697948,1.416197,48.732023,75.151434,70.706183,72.341371,51.116563,52.831052,484.989676,395.810678,455.822881,408.914333,611.288549,471.328300,2.073333,1.053333,0.673333,1.033333,1.133333,1.740000,174.960000,97.353333,20.193333,74.300000,88.680000,115.260000
Maharashtra,Bhandara,2024,0.009000,889.000000,104.571403,661.241569,247.914662,288.251472,14.416364,0.007008,37.692923,30.601191,30.888350,31.635099,33.153415,30.257123,26.145081,24.099811,23.865536,23.730580,22.411238,15.466362,3.095165,2.847346,2.459303,2.589829,1.719353,1.300139,52.777152,77.716752,76.393751,71.389115,61.015163,49.873736,562.970432,350.570249,401.679736,451.848959,550.383220,509.647995,6.380000,1.446667,0.586667,1.033333,3.040000,4.346667,139.006667,97.506667,31.660000,66.206667,142.120000,142.453333
Maharashtra,Bhandara,2025,0.005000,800.000000,123.278463,617.148508,268.725486,250.928704,74.316002,5.566881,35.185077,29.690961,31.169925,30.917527,31.135818,29.289260,25.123582,23.662926,23.859573,23.309085,21.883383,14.610727,3.141922,2.913023,2.430849,0.992472,0.919372,0.494642,55.820473,77.337593,72.927278,69.558630,69.773678,53.274993,500.436942,374.619754,425.479335,457.936123,480.259558,494.248408,1.626667,0.706667,0.666667,1.553333,1.753333,2.300000,137.046667,103.426667,39.400000,110.913333,76.826667,121.600000
Maharashtra,Bid,2021,2.500000,985.000000,169.081393,218.669875,185.700511,387.120053,112.585177,17.848273,34.206908,30.016356,30.342381,30.122891,31.933170,30.726081,22.631691,22.576910,22.029095,21.781585,19.911828,18.707262,2.278876,2.136927,1.839360,1.969912,1.134191,1.295408,60.346442,68.930677,69.572985,71.133874,56.200836,54.598660,538.227156,465.055439,469.168880,445.891833,581.154577,444.836963,2.674645,1.623229,0.830402,1.098323,1.574658,2.347863,144.739289,107.155141,50.622977,97.787280,101.399362,141.469595
Maharashtra,Bid,2022,3.002000,1060.000000,150.139470,249.781699,62.109535,217.683146,142.325736,0.000000,35.160903,29.049897,30.221509,30.137059,30.270398,30.638147,24.540754,22.219970,22.480005,22.206785,19.808680,15.385466,1.678781,2.450598,1.831000,1.225584,0.848036,0.837397,52.976548,74.110333,71.048843,71.380529,61.960951,45.817633,676.573941,709.825577,705.568602,680.109375,703.210646,679.835851,2.646997,0.986692,0.506633,0.971613,1.244174,3.121631,100.937094,100.937094,100.937094,102.075040,75.702820,100.937094
Maharashtra,Bid,2023,3.210000,978.000000,45.110790,208.197078,30.287468,191.115716,11.617186,41.380219,36.914501,30.067489,31.136133,30.959725,33.561012,31.445366,24.662498,22.609288,22.188341,22.122063,19.783145,18.496977,3.798745,4.030394,3.633363,3.273211,2.252595,2.190422,47.063911,70.527985,64.130943,67.295588,49.573021,53.894682,525.296862,347.059681,485.449849,440.990796,604.551544,480.788164,2.227654,0.682707,0.450314,1.012189,1.421392,2.539112,170.136925,90.151825,35.861558,93.991042,98.327952,143.388077
Maharashtra,Bid,2024,3.211000,1178.000000,173.714400,223.738278,148.938053,223.238209,57.261053,0.017225,34.271890,29.834928,30.650328,30.517000,32.510406,30.876675,23.990924,23.030953,22.864950,22.151007,21.755335,16.298236,3.697068,3.785246,3.129119,3.129491,1.972021,1.657591,58.360792,73.045874,71.460206,68.715110,59.478269,47.194926,526.263467,334.397286,432.013897,454.575289,539.984343,532.488216,3.118916,1.096385,0.580257,1.170517,1.452279,2.071679,150.778946,87.848595,42.355540,93.998924,130.784231,168.647519
Maharashtra,Bid,2025,3.350000,1010.000000,53.250153,142.990877,282.036386,374.682956,72.931508,3.737072,32.679327,30.145948,29.584893,29.361946,31.502437,29.988231,23.530989,22.718702,22.367317,21.624417,21.035165,15.086983,3.867313,4.179420,3.122276,1.465981,1.182830,0.789759,59.588036,68.812958,71.732089,69.119571,65.543288,52.717445,498.727642,371.281058,398.296276,417.322036,509.382688,531.561232,2.491945,1.350249,0.754616,1.050941,1.193530,2.421553,155.603722,113.483320,62.031816,135.051952,107.493586,159.224784
Maharashtra,Buldhana,2021,3.500000,1150.000000,146.674246,197.895684,145.835469,282.510657,96.280649,5.066913,35.694694,30.479499,30.463725,30.639126,32.350969,30.812074,23.720982,23.655730,22.684437,22.785352,20.340262,17.965918,1.788131,1.768054,1.546081,1.465238,1.075755,1.180602,58.523669,68.485880,71.784651,73.576750,56.535142,51.266529,538.121977,470.827766,455.046922,434.953714,574.149039,458.468975,3.248713,1.091974,0.476865,1.379338,1.974021,3.119897,167.760623,98.206017,31.560860,116.012680,115.742489,148.772939
